Lunar Terrain Model
Lat: 31.5927 deg;Lng: 29.1079 deg;Elev: -2547 m;Azimuth: -87.00 deg
Distance in meters;Elevation in meters
-167335.200000;952.568660
-167365.680000;952.429654
-167396.160000;954.429910
-167426.640000;957.106036
-167457.120000;959.491947
-167487.600000;961.501725
-167518.080000;963.523125
-167548.560000;965.585412
-167579.040000;967.652227
-167609.520000;969.094445
-167640.000000;970.378523
-167670.480000;971.662588
-167700.960000;972.946642
-167731.440000;974.230683
-167761.920000;975.514712
-167792.400000;976.798729
-167822.880000;977.724052
-167853.360000;978.577371
-167883.840000;979.444212
-167914.320000;980.322250
-167944.800000;981.193393
-167975.280000;982.043973
-168005.760000;982.894536
-168036.240000;983.745084
-168066.720000;984.595616
-168097.200000;984.996672
-168127.680000;985.018944
-168158.160000;985.029370
-168188.640000;985.013055
-168219.120000;984.996715
-168249.600000;985.345910
-168280.080000;985.739653
-168310.560000;986.143968
-168341.040000;986.555393
-168371.520000;986.860382
-168402.000000;986.852140
-168432.480000;986.843887
-168462.960000;987.238426
-168493.440000;987.660821
-168523.920000;988.082063
-168554.400000;988.504497
-168584.880000;988.929153
-168615.360000;989.354275
-168645.840000;989.779388
-168676.320000;990.204494
-168706.800000;990.629591
-168737.280000;990.780054
-168767.760000;990.782966
-168798.240000;990.788281
-168828.720000;990.796006
-168859.200000;990.804654
-168889.680000;990.399099
-168920.160000;989.998393
-168950.640000;989.612756
-168981.120000;989.238803
-169011.600000;989.305506
-169042.080000;990.142860
-169072.560000;990.959872
-169103.040000;991.377937
-169133.520000;991.793565
-169164.000000;991.915353
-169194.480000;991.921054
-169224.960000;992.086108
-169255.440000;992.494797
-169285.920000;992.872154
-169316.400000;992.875021
-169346.880000;992.877891
-169377.360000;992.557841
-169407.840000;992.130050
-169438.320000;991.532819
-169468.800000;990.710777
-169499.280000;989.887298
-169529.760000;989.031748
-169560.240000;988.176206
-169590.720000;987.626245
-169621.200000;987.158288
-169651.680000;986.508919
-169682.160000;985.650496
-169712.640000;984.852361
-169743.120000;984.424614
-169773.600000;983.996872
-169804.080000;983.528507
-169834.560000;983.048811
-169865.040000;982.378848
-169895.520000;981.517512
-169926.000000;980.731140
-169956.480000;980.300471
-169986.960000;979.869803
-170017.440000;979.072167
-170047.920000;978.210831
-170078.400000;977.577799
-170108.880000;977.147132
-170139.360000;976.653324
-170169.840000;975.922403
-170200.320000;975.196620
-170230.800000;975.441437
-170261.280000;975.808145
-170291.760000;975.929303
-170322.240000;975.860194
-170352.720000;975.701792
-170383.200000;975.271125
-170413.680000;974.840458
-170444.160000;974.409791
-170474.640000;973.979124
-170505.120000;973.548457
-170535.600000;973.117790
-170566.080000;972.687123
-170596.560000;972.256457
-170627.040000;971.825790
-170657.520000;971.395124
-170688.000000;970.964458
-170718.480000;970.533791
-170748.960000;970.103125
-170779.440000;969.777881
-170809.920000;969.685205
-170840.400000;969.589889
-170870.880000;969.160085
-170901.360000;968.726346
-170931.840000;968.357611
-170962.320000;968.023632
-170992.800000;967.657798
-171023.280000;967.227133
-171053.760000;966.798769
-171084.240000;966.472342
-171114.720000;966.148587
-171145.200000;965.979423
-171175.680000;965.873374
-171206.160000;965.684599
-171236.640000;965.365345
-171267.120000;965.048780
-171297.600000;964.734909
-171328.080000;964.423737
-171358.560000;964.431556
-171389.040000;964.556462
-171419.520000;964.892087
-171450.000000;965.521038
-171480.480000;966.077693
-171510.960000;965.957662
-171541.440000;965.834916
-171571.920000;965.144231
-171602.400000;964.282903
-171632.880000;963.556468
-171663.360000;962.995319
-171693.840000;962.447765
-171724.320000;962.013921
-171754.800000;961.580073
-171785.280000;960.909255
-171815.760000;960.182571
-171846.240000;959.599194
-171876.720000;959.168531
-171907.200000;958.737868
-171937.680000;958.307205
-171968.160000;957.876542
-171998.640000;957.445879
-172029.120000;957.015216
-172059.600000;956.515064
-172090.080000;955.953536
-172120.560000;955.339624
-172151.040000;954.484772
-172181.520000;953.629927
-172212.000000;953.015244
-172242.480000;952.433701
-172272.960000;951.463398
-172303.440000;950.174668
-172333.920000;948.763540
-172364.400000;946.937676
-172394.880000;945.117447
-172425.360000;942.913365
-172455.840000;940.673774
-172486.320000;939.401444
-172516.800000;938.817552
-172547.280000;938.791564
-172577.760000;940.355347
-172608.240000;941.916307
-172638.720000;942.906563
-172669.200000;943.853941
-172699.680000;944.483356
-172730.160000;944.917329
-172760.640000;945.224535
-172791.120000;945.227854
-172821.600000;945.231178
-172852.080000;944.576394
-172882.560000;943.905730
-172913.040000;943.201574
-172943.520000;942.485494
-172974.000000;942.422575
-173004.480000;943.684953
-173034.960000;944.948256
-173065.440000;945.443896
-173095.920000;945.933776
-173126.400000;945.963625
-173156.880000;945.780549
-173187.360000;945.583751
-173217.840000;945.368945
-173248.320000;945.157066
-173278.800000;944.948120
-173309.280000;944.742112
-173339.760000;944.710232
-173370.240000;944.740924
-173400.720000;944.849215
-173431.200000;945.080857
-173461.680000;945.309580
-173492.160000;945.535378
-173522.640000;945.758246
-173553.120000;945.330334
-173583.600000;944.686011
-173614.080000;944.038742
-173644.560000;943.388524
-173675.040000;942.783745
-173705.520000;942.578563
-173736.000000;942.376347
-173766.480000;942.156735
-173796.960000;941.929249
-173827.440000;941.606258
-173857.920000;941.175600
-173888.400000;940.806104
-173918.880000;940.806104
-173949.360000;940.806104
-173979.840000;940.610355
-174010.320000;940.368907
-174040.800000;940.244823
-174071.280000;940.241337
-174101.760000;940.280899
-174132.240000;940.523898
-174162.720000;940.769907
-174193.200000;941.018931
-174223.680000;941.270975
-174254.160000;941.620921
-174284.640000;942.055092
-174315.120000;942.362114
-174345.600000;942.192110
-174376.080000;942.025148
-174406.560000;941.782180
-174437.040000;941.526525
-174467.520000;941.362737
-174498.000000;941.266365
-174528.480000;941.188559
-174558.960000;941.185009
-174589.440000;941.181455
-174619.920000;941.427244
-174650.400000;941.697170
-174680.880000;941.642042
-174711.360000;941.365972
-174741.840000;941.240426
-174772.320000;941.515503
-174802.800000;941.793663
-174833.280000;941.806104
-174863.760000;941.806104
-174894.240000;941.806104
-174924.720000;941.806104
-174955.200000;941.806104
-174985.680000;941.806104
-175016.160000;941.806104
-175046.640000;941.806104
-175077.120000;941.806104
-175107.600000;941.896438
-175138.080000;942.029197
-175168.560000;942.216209
-175199.040000;942.513096
-175229.520000;942.806104
-175260.000000;942.806104
-175290.480000;942.806104
-175320.960000;942.806104
-175351.440000;942.806104
-175381.920000;942.969380
-175412.400000;943.400033
-175442.880000;943.806104
-175473.360000;943.806104
-175503.840000;943.806104
-175534.320000;944.122644
-175564.800000;944.553297
-175595.280000;944.806104
-175625.760000;944.806104
-175656.240000;944.845254
-175686.720000;945.275906
-175717.200000;945.706558
-175747.680000;945.806104
-175778.160000;945.806104
-175808.640000;945.998514
-175839.120000;946.429166
-175869.600000;946.818054
-175900.080000;946.912062
-175930.560000;947.002858
-175961.040000;947.290029
-175991.520000;947.628850
-176022.000000;947.806104
-176052.480000;947.806104
-176082.960000;947.874377
-176113.440000;948.305028
-176143.920000;948.735679
-176174.400000;949.166329
-176204.880000;949.596980
-176235.360000;950.027631
-176265.840000;950.458281
-176296.320000;950.820182
-176326.800000;950.891437
-176357.280000;950.959431
-176387.760000;951.654828
-176418.240000;952.447083
-176448.720000;952.806104
-176479.200000;952.806104
-176509.680000;952.903481
-176540.160000;953.334131
-176570.640000;953.764780
-176601.120000;954.584755
-176631.600000;955.446054
-176662.080000;956.056728
-176692.560000;956.487377
-176723.040000;957.016890
-176753.520000;957.830024
-176784.000000;958.646467
-176814.480000;959.508689
-176844.960000;960.373835
-176875.440000;961.238985
-176905.920000;962.104138
-176936.400000;962.969295
-176966.880000;963.834456
-176997.360000;964.699620
-177027.840000;966.368912
-177058.320000;968.065025
-177088.800000;970.024505
-177119.280000;972.130419
-177149.760000;974.525036
-177180.240000;977.505671
-177210.720000;980.493033
-177241.200000;983.487134
-177271.680000;986.487983
-177302.160000;988.049782
-177332.640000;988.942373
-177363.120000;989.679467
-177393.600000;990.141474
-177424.080000;990.620335
-177454.560000;991.513052
-177485.040000;992.405800
-177515.520000;993.911277
-177546.000000;995.661563
-177576.480000;997.759338
-177606.960000;1000.380675
-177637.440000;1003.120458
-177667.920000;1007.443078
-177698.400000;1011.752079
-177728.880000;1015.408653
-177759.360000;1018.845407
-177789.840000;1021.725288
-177820.320000;1023.867469
-177850.800000;1026.234263
-177881.280000;1030.508882
-177911.760000;1034.776626
-177942.240000;1038.051035
-177972.720000;1041.053563
-178003.200000;1044.065611
-178033.680000;1047.091256
-178064.160000;1050.120340
-178094.640000;1053.152870
-178125.120000;1056.188849
-178155.600000;1059.228284
-178186.080000;1062.271179
-178216.560000;1065.333771
-178247.040000;1068.418925
-178277.520000;1071.573329
-178308.000000;1075.026558
-178338.480000;1078.479794
-178368.960000;1081.636786
-178399.440000;1084.748701
-178429.920000;1088.071927
-178460.400000;1091.580898
-178490.880000;1095.003992
-178521.360000;1098.089356
-178551.840000;1101.178246
-178582.320000;1103.841821
-178612.800000;1106.450152
-178643.280000;1108.120296
-178673.760000;1109.066041
-178704.240000;1110.015335
-178734.720000;1110.968181
-178765.200000;1111.924586
-178795.680000;1112.945221
-178826.160000;1113.978156
-178856.640000;1115.275309
-178887.120000;1116.753128
-178917.600000;1119.086874
-178948.080000;1123.668820
-178978.560000;1128.261476
-179009.040000;1132.790140
-179039.520000;1137.322368
-179070.000000;1139.469159
-179100.480000;1140.224901
-179130.960000;1142.267376
-179161.440000;1147.175329
-179191.920000;1152.086938
-179222.400000;1160.735693
-179252.880000;1169.435917
-179283.360000;1178.422299
-179313.840000;1187.553326
-179344.320000;1196.650866
-179374.800000;1205.681540
-179405.280000;1214.728008
-179435.760000;1224.716453
-179466.240000;1234.704975
-179496.720000;1244.544057
-179527.200000;1254.312366
-179557.680000;1263.953287
-179588.160000;1273.389842
-179618.640000;1282.799724
-179649.120000;1291.798519
-179679.600000;1300.793747
-179710.080000;1309.470369
-179740.560000;1318.027807
-179771.040000;1326.405352
-179801.520000;1334.524979
-179832.000000;1342.614520
-179862.480000;1350.425400
-179892.960000;1358.236333
-179923.440000;1365.945876
-179953.920000;1373.621102
-179984.400000;1381.162294
-180014.880000;1388.538543
-180045.360000;1395.914841
-180075.840000;1403.291188
-180106.320000;1410.667586
-180136.800000;1417.700068
-180167.280000;1424.645928
-180197.760000;1431.591838
-180228.240000;1438.537798
-180258.720000;1445.440899
-180289.200000;1452.111284
-180319.680000;1458.785425
-180350.160000;1465.558101
-180380.640000;1472.346837
-180411.120000;1479.077605
-180441.600000;1485.758183
-180472.080000;1492.411356
-180502.560000;1498.931454
-180533.040000;1505.451607
-180563.520000;1512.120233
-180594.000000;1518.815389
-180624.480000;1525.419107
-180654.960000;1531.943821
-180685.440000;1538.468593
-180715.920000;1544.993423
-180746.400000;1551.518311
-180776.880000;1558.209220
-180807.360000;1564.922315
-180837.840000;1571.530542
-180868.320000;1578.060035
-180898.800000;1584.528721
-180929.280000;1590.822122
-180959.760000;1597.119361
-180990.240000;1603.637751
-181020.720000;1610.171947
-181051.200000;1616.566251
-181081.680000;1622.874498
-181112.160000;1629.310910
-181142.640000;1636.057517
-181173.120000;1642.807996
-181203.600000;1649.146146
-181234.080000;1655.473749
-181264.560000;1661.944305
-181295.040000;1668.492380
-181325.520000;1675.042661
-181356.000000;1681.602549
-181386.480000;1688.170165
-181416.960000;1694.727442
-181447.440000;1701.284804
-181477.920000;1707.859703
-181508.400000;1714.449421
-181538.880000;1720.964385
-181569.360000;1727.335022
-181599.840000;1733.724033
-181630.320000;1740.533193
-181660.800000;1747.346307
-181691.280000;1753.857054
-181721.760000;1760.247458
-181752.240000;1766.737380
-181782.720000;1773.383937
-181813.200000;1780.050488
-181843.680000;1786.891929
-181874.160000;1793.737364
-181904.640000;1800.266052
-181935.120000;1806.688857
-181965.600000;1813.806682
-181996.080000;1821.866922
-182026.560000;1829.750320
-182057.040000;1836.080482
-182087.520000;1842.406858
-182118.000000;1846.257430
-182148.480000;1849.403505
-182178.960000;1852.156861
-182209.440000;1854.441906
-182239.920000;1856.747685
-182270.400000;1859.184683
-182300.880000;1861.617869
-182331.360000;1864.276615
-182361.840000;1866.988294
-182392.320000;1869.700085
-182422.800000;1872.411985
-182453.280000;1875.147461
-182483.760000;1877.997457
-182514.240000;1880.843612
-182544.720000;1883.936419
-182575.200000;1887.074905
-182605.680000;1890.213498
-182636.160000;1893.352197
-182666.640000;1896.491003
-182697.120000;1899.629915
-182727.600000;1902.768934
-182758.080000;1905.908060
-182788.560000;1909.047292
-182819.040000;1912.057116
-182849.520000;1914.970014
-182880.000000;1917.263883
